2143,"Casserengue","PB"
2144,"Dona Inês","PB"
2145,"Riachão","PB"
2146,"Solânea","PB"
2147,"Campo de Santana","PB"
2148,"Areial","PB"
2149,"Esperança","PB"
2150,"Montadas","PB"
2151,"São Sebastião de Lagoa de Roça","PB"
2152,"Alagoa Grande","PB"
2153,"Alagoa Nova","PB"
2154,"Areia","PB"
2155,"Cepilho","PB"
2156,"Mata Limpa","PB"
2157,"Muquém","PB"
2158,"Bananeiras","PB"
2159,"Maia","PB"
2160,"Taboleiro","PB"
2161,"Borborema","PB"
2162,"Matinhas","PB"
2163,"Pilões","PB"
2164,"Serraria","PB"
2165,"Alagoinha","PB"
2166,"Araçagi","PB"
2167,"Belém","PB"
2168,"Rua Nova","PB"
2169,"Caiçara","PB"
2170,"Cuitegi","PB"
2171,"Duas Estradas","PB"
2172,"Guarabira","PB"
2173,"Cachoeira","PB"
2174,"Lagoa de Dentro","PB"
2175,"Logradouro","PB"
2176,"Mulungu","PB"
2177,"Pilõezinhos","PB"
2178,"Pirpirituba","PB"
2179,"Serra da Raiz","PB"
2180,"Sertãozinho","PB"
2181,"Boa Vista","PB"
2182,"Campina Grande","PB"
2183,"Catolé","PB"
2184,"Galante","PB"
2185,"São José da Mata","PB"
2186,"Fagundes","PB"
2187,"Lagoa Seca","PB"
2188,"Massaranduba","PB"
2189,"Puxinanã","PB"
2190,"Queimadas","PB"
2191,"Serra Redonda","PB"
2192,"Caldas Brandão","PB"
2193,"Gurinhém","PB"
2194,"Ingá","PB"
2195,"Pontina","PB"
2196,"Itabaiana","PB"
2197,"Campo Grande","PB"
2198,"Guarita","PB"
2199,"Itatuba","PB"
2200,"Juarez Távora","PB"
2201,"Mogeiro","PB"
2202,"Gameleira","PB"
2203,"Riachão do Bacamarte","PB"
2204,"Salgado de São Félix","PB"
2205,"Dois Riachos","PB"
2206,"Feira Nova","PB"
2207,"Aroeiras","PB"
2208,"Gado Bravo","PB"
2209,"Natuba","PB"
2210,"Pirauá","PB"
2211,"Santa Cecília","PB"
2212,"Umbuzeiro","PB"
2213,"Mata Virgem","PB"
2214,"Baia da Traição","PB"
2215,"Capim","PB"
2216,"Cuité de Mamanguape","PB"
2217,"Curral de Cima","PB"
2218,"Itapororoca","PB"
2219,"Jacaraú","PB"
2220,"Timbó","PB"
2221,"Mamanguape","PB"
2222,"Pitanga da Estrada","PB"
2223,"Marcação","PB"
2224,"Mataraca","PB"
2225,"Barra de Camaratuba","PB"
2226,"Pedro Régis","PB"
2227,"Rio Tinto","PB"
2228,"Barra do Mamanguape","PB"
2229,"Camurupim","PB"
2230,"Salema","PB"
2231,"Cruz do Espírito Santo","PB"
2232,"Juripiranga","PB"
2233,"Mari","PB"
2234,"Pilar","PB"
2235,"Riachão do Poço","PB"
2236,"São José dos Ramos","PB"
2237,"São Miguel de Taipu","PB"
2238,"Sapé","PB"
2239,"Renascença","PB"
2240,"Sobrado","PB"
2241,"Bayeux","PB"
2242,"Cabedelo","PB"
2243,"Conde","PB"
2244,"Jacumã","PB"
2245,"João Pessoa","PB"
2246,"Lucena","PB"
2247,"Praia de Fagundes","PB"
2248,"Santa Rita","PB"
2249,"Nossa Senhora do Livramento","PB"
2250,"Alhandra","PB"
2251,"Caaporã","PB"
2252,"Pedras de Fogo","PB"
2253,"Pitimbu","PB"
2254,"Araripina","PE"
2255,"Lagoa do Barro","PE"
2256,"Morais","PE"
2257,"Nascente","PE"
2258,"Rancharia","PE"
2259,"Bodocó","PE"
2260,"Claranã","PE"
2261,"Feitoria","PE"
2262,"Exu","PE"
2263,"Tabocas","PE"
2264,"Timorante","PE"
2265,"Viração","PE"
2266,"Zé Gomes","PE"
2267,"Granito","PE"
2268,"Ipubi","PE"
2269,"Serra Branca","PE"
2270,"Serrolândia","PE"
2271,"Ouricuri","PE"
2272,"Barra de São Pedro","PE"
2273,"Santa Cruz","PE"
2274,"Santa Filomena","PE"
2275,"Moreilândia","PE"
2276,"Caririmirim","PE"
2277,"Trindade","PE"
2278,"Cedro","PE"
2279,"Mirandiba","PE"
2280,"Tupanaci","PE"
2281,"Parnamirim","PE"
2282,"Icaiçara","PE"
2283,"Veneza","PE"
2284,"Salgueiro","PE"
2285,"Conceição das Crioulas","PE"
2286,"Umãs","PE"
2287,"Vasques","PE"
2288,"São José do Belmonte","PE"
2289,"Bom Nome","PE"
2290,"Serrita","PE"
2291,"Ipuera","PE"
2292,"Ori","PE"
2293,"Verdejante","PE"
2294,"Afogados da Ingazeira","PE"
2295,"Brejinho","PE"
2296,"Calumbi","PE"
2297,"Carnaíba","PE"
2298,"Ibitiranga","PE"
2299,"Flores","PE"
2300,"Sítio dos Nunes","PE"
2301,"Iguaraci","PE"
2302,"Irajaí","PE"
2303,"Jabitacá","PE"
2304,"Ingazeira","PE"
2305,"Itapetim","PE"
2306,"São Vicente","PE"
2307,"Quixaba","PE"
2308,"Santa Cruz da Baixa Verde","PE"
2309,"Santa Terezinha","PE"
2310,"São José do Egito","PE"
2311,"Bonfim","PE"
2312,"Riacho do Meio","PE"
2313,"Serra Talhada","PE"
2314,"Bernardo Vieira","PE"
2315,"Caiçarinha da Penha","PE"
2316,"Logradouro","PE"
2317,"Luanda","PE"
2318,"Pajeú","PE"
2319,"Santa Rita","PE"
2320,"Tauapiranga","PE"
2321,"Varzinha","PE"
2322,"Solidão","PE"
2323,"Tabira","PE"
2324,"Triunfo","PE"
2325,"Canaã","PE"
2326,"Iraguaçu","PE"
2327,"Tuparetama","PE"
2328,"Santa Rita","PE"
2329,"Arcoverde","PE"
2330,"Betânia","PE"
2331,"São Caetano do Navio","PE"
2332,"Custódia","PE"
2333,"Maravilha","PE"
2334,"Quitimbu","PE"
2335,"Ibimirim","PE"
2336,"Moxotó","PE"
2337,"Inajá","PE"
2338,"Manari","PE"
2339,"Sertânia","PE"
2340,"Albuquerque Né","PE"
2341,"Algodões","PE"
2342,"Henrique Dias","PE"
2343,"Rio da Barra","PE"
2344,"Afrânio","PE"
2345,"Arizona","PE"
2346,"Cachoeira do Roberto","PE"
2347,"Poção de Afrânio","PE"
2348,"Cabrobó","PE"
2349,"Dormentes","PE"
2350,"Caatinga Grande","PE"
2351,"Lagoa de Fora","PE"
2352,"Lagoas","PE"
2353,"Monte Orebe","PE"
2354,"Lagoa Grande","PE"
2355,"Jutaí","PE"
2356,"Orocó","PE"
2357,"Petrolina","PE"
2358,"Cristália","PE"
2359,"Curral Queimado","PE"
2360,"Rajada","PE"
2361,"Santa Maria da Boa Vista","PE"
2362,"Caraíbas","PE"
2363,"Urimamã","PE"
2364,"Terra Nova","PE"
2365,"Belém de São Francisco","PE"
2366,"Ibó","PE"
2367,"Riacho Pequeno","PE"
2368,"Carnaubeira da Penha","PE"
2369,"Floresta","PE"
2370,"Airi","PE"
2371,"Nazaré do Pico","PE"
2372,"Itacuruba","PE"
2373,"Jatobá","PE"
2374,"Volta do Moxotó","PE"
2375,"Petrolândia","PE"
2376,"Tacaratu","PE"
2377,"Caraibeiras","PE"
2378,"Águas Belas","PE"
2379,"Curral Novo","PE"
2380,"Buíque","PE"
2381,"Carneiro","PE"
2382,"Catimbau","PE"
2383,"Guanumbi","PE"
2384,"Itaíba","PE"
2385,"Pedra","PE"
2386,"Horizonte Alegre","PE"
2387,"Poço do Boi","PE"
2388,"São Pedro do Cordeiro","PE"
2389,"Santo Antônio","PE"
2390,"Tupanatinga","PE"
2391,"Venturosa","PE"
2392,"Grotão","PE"
2393,"Alagoinha","PE"
2394,"Perpétuo Socorro","PE"
2395,"Belo Jardim","PE"
2396,"Água Fria","PE"
2397,"Serra do Vento","PE"
2398,"Xucuru","PE"
2399,"Bezerros","PE"
2400,"Boas Novas","PE"
2401,"Sapucarana","PE"
2402,"Brejo da Madre de Deus","PE"
2403,"Barra do Farias","PE"
2404,"Fazenda Nova","PE"
2405,"Mandaçaia","PE"
2406,"São Domingos","PE"
2407,"Cachoeirinha","PE"
2408,"Cabanas","PE"
2409,"Capoeiras","PE"
2410,"Caruaru","PE"
2411,"Carapotós","PE"
2412,"Gonçalves Ferreira","PE"
2413,"Lajedo do Cedro","PE"
2414,"Gravatá","PE"
2415,"Mandacaru","PE"
2416,"Uruçu-Mirim","PE"
2417,"Jataúba","PE"
2418,"Jacu","PE"
2419,"Jundiá","PE"
2420,"Passagem do Tó","PE"
2421,"Riacho do Meio","PE"
2422,"Pesqueira","PE"
2423,"Cimbres","PE"
2424,"Mimoso","PE"
2425,"Mutuca","PE"
2426,"Papagaio","PE"
2427,"Salobro","PE"
2428,"Poção","PE"
2429,"Pão de Açúcar de Poção","PE"
2430,"Riacho das Almas","PE"
2431,"Couro d'Antas","PE"
2432,"Pinhões","PE"
2433,"Trapiá","PE"
2434,"Vitorino","PE"
2435,"Sanharó","PE"
2436,"Jenipapo","PE"
2437,"Mulungu","PE"
2438,"São Bento do Una","PE"
2439,"Espírito Santo","PE"
2440,"São Caitano","PE"
2441,"Maniçoba","PE"
2442,"Tapiraim","PE"
2443,"Tacaimbó","PE"
2444,"Riacho Fechado","PE"
2445,"Casinhas","PE"
2446,"Frei Miguelinho","PE"
2447,"Lagoa de João Carlos","PE"
2448,"Santa Cruz do Capibaribe","PE"
2449,"Pará","PE"
2450,"Poço Fundo","PE"
2451,"Santa Maria do Cambucá","PE"
2452,"Surubim","PE"
2453,"Taquaritinga do Norte","PE"
2454,"Gravatá do Ibiapina","PE"
2455,"Pão de Açucar","PE"
2456,"Toritama","PE"
2457,"Vertente do Lério","PE"
2458,"Vertentes","PE"
2459,"Bom Jardim","PE"
2460,"Bizarra","PE"
2461,"Tamboatá","PE"
2462,"Cumaru","PE"
2463,"Ameixas","PE"
2464,"Feira Nova","PE"
2465,"João Alfredo","PE"
2466,"Limoeiro","PE"
2467,"Urucuba","PE"
2468,"Machados","PE"
2469,"Orobó","PE"
2470,"Chã do Rocha","PE"
2471,"Umburetama","PE"
2472,"Passira","PE"
2473,"Bengalas","PE"
2474,"Salgadinho","PE"
2475,"São Vicente Ferrer","PE"
2476,"Siriji","PE"
2477,"Angelim","PE"
2478,"Bom Conselho","PE"
2479,"Barra do Brejo","PE"
2480,"Caldeirões","PE"
2481,"Lagoa de São José","PE"
2482,"Rainha Isabel","PE"
2483,"Brejão","PE"
2484,"Caetés","PE"
2485,"Calçado","PE"
2486,"Canhotinho","PE"
2487,"Olho d'Água de Dentro","PE"
2488,"Paquevira","PE"
2489,"Correntes","PE"
2490,"Poço Comprido","PE"
2491,"Garanhuns","PE"
2492,"Iratama","PE"
2493,"São Pedro","PE"
2494,"Miracica","PE"
2495,"Iati","PE"
2496,"Jucati","PE"
2497,"Jupi","PE"
2498,"Jurema","PE"
2499,"Santo Antônio das Queimadas","PE"
2500,"Lagoa do Ouro","PE"
2501,"Igapó","PE"
2502,"Lajedo","PE"
2503,"Palmeirina","PE"
2504,"Paranatama","PE"
2505,"Saloá","PE"
2506,"Iatecá","PE"
2507,"São João","PE"
2508,"Terezinha","PE"
2509,"Agrestina","PE"
2510,"Barra do Chata","PE"
2511,"Barra do Jardim","PE"
2512,"Altinho","PE"
2513,"Ituguaçu","PE"
2514,"Barra de Guabiraba","PE"
2515,"Bonito","PE"
2516,"Bentevi","PE"
2517,"Alto Bonito","PE"
2518,"Camocim de São Félix","PE"
2519,"Cupira","PE"
2520,"Laje de São José","PE"
2521,"Ibirajuba","PE"
2522,"Lagoa dos Gatos","PE"
2523,"Entroncamento","PE"
2524,"Igarapeassu","PE"
2525,"Lagoa do Souza","PE"
2526,"Panelas","PE"
2527,"Cruzes","PE"
2528,"São José","PE"
2529,"São Lázaro","PE"
2530,"Sairé","PE"
2531,"São Joaquim do Monte","PE"
2532,"Barra do Riachão","PE"
2533,"Santana de São Joaquim","PE"
2534,"Aliança","PE"
2535,"Macujê","PE"
2536,"Tupaoca","PE"
2537,"Upatininga","PE"
2538,"Buenos Aires","PE"
2539,"Camutanga","PE"
2540,"Carpina","PE"
2541,"Condado","PE"
2542,"Ferreiros","PE"
2543,"Goiana","PE"
2544,"Ponta de Pedras","PE"
2545,"Tejucopapo","PE"
2546,"Itambé","PE"
2547,"Caricé","PE"
2548,"Ibiranga","PE"
2549,"Itaquitinga","PE"
2550,"Lagoa do Carro","PE"
2551,"Lagoa do Itaenga","PE"
2552,"Macaparana","PE"
2553,"Nazaré da Mata","PE"
2554,"Paudalho","PE"
2555,"Timbaúba","PE"
2556,"Cruanji","PE"
2557,"Livramento do Tiúma","PE"
2558,"Tracunhaém","PE"
2559,"Vicência","PE"
2560,"Murupé","PE"
2561,"Chã de Alegria","PE"
2562,"Chã Grande","PE"
2563,"Glória do Goitá","PE"
2564,"Apoti","PE"
2565,"Pombos","PE"
2566,"Dois Leões","PE"
2567,"Nossa Senhora do Carmo","PE"
2568,"Vitória de Santo Antão","PE"
2569,"Pirituba","PE"
2570,"Água Preta","PE"
2571,"Santa Terezinha","PE"
2572,"Amaraji","PE"
2573,"Barreiros","PE"
2574,"Carimã","PE"
2575,"Belém de Maria","PE"
2576,"Batateira","PE"
2577,"Catende","PE"
2578,"Laje Grande","PE"
2579,"Cortês","PE"
2580,"Escada","PE"
2581,"Frexeiras","PE"
2582,"Gameleira","PE"
2583,"Cuiambuca","PE"
2584,"José da Costa","PE"
2585,"Jaqueira","PE"
2586,"Joaquim Nabuco","PE"
2587,"Maraial","PE"
2588,"Sertãozinho de Baixo","PE"
2589,"Palmares","PE"
2590,"Santo Antônio dos Palmares","PE"
2591,"Primavera","PE"
2592,"Quipapá","PE"
2593,"Pau Ferro","PE"
2594,"Ribeirão","PE"
2595,"Aripibu","PE"
2596,"José Mariano","PE"
2597,"Rio Formoso","PE"
2598,"Cocaú","PE"
2599,"Saué","PE"
2600,"São Benedito do Sul","PE"
2601,"Igarapeba","PE"
2602,"São José da Coroa Grande","PE"
2603,"Sirinhaém","PE"
2604,"Barra do Sirinhaém","PE"
2605,"Ibiratinga","PE"
2606,"Tamandaré","PE"
2607,"Xexéu","PE"
2608,"Araçoiaba","PE"
2609,"Igarassu","PE"
2610,"Nova Cruz","PE"
2611,"Três Ladeiras","PE"
2612,"Itamaracá","PE"
2613,"Itapissuma","PE"
2614,"Abreu e Lima","PE"
2615,"Camaragibe","PE"
2616,"Jaboatão dos Guararapes","PE"
2617,"Cavaleiro","PE"
2618,"Jaboatão","PE"
2619,"Moreno","PE"
2620,"Olinda","PE"
2621,"Paulista","PE"
2622,"Navarro","PE"
2623,"Paratibe","PE"
2624,"Praia da Conceição","PE"
2625,"Recife","PE"
2626,"São Lourenço da Mata","PE"
2627,"Nossa Senhora da Luz","PE"
2628,"Cabo de Santo Agostinho","PE"
2629,"Juçaral","PE"
2630,"Ponte dos Carvalhos","PE"
2631,"Santo Agostinho","PE"
2632,"Ipojuca","PE"
2633,"Camela","PE"
2634,"Nossa Senhora do Ó","PE"
2635,"Fernando de Noronha","PE"
2636,"Água Branca","AL"
2637,"Canapi","AL"
2638,"Inhapi","AL"
2639,"Mata Grande","AL"
2640,"Pariconha","AL"
2641,"Delmiro Gouveia","AL"
2642,"Olho d'Água do Casado","AL"
2643,"Piranhas","AL"
2644,"Entremontes","AL"
2645,"Carneiros","AL"
2646,"Dois Riachos","AL"
2647,"Maravilha","AL"
2648,"Ouro Branco","AL"
2649,"Palestina","AL"
2650,"Pão de Açúcar","AL"
2651,"Limoeiro","AL"
2652,"Poço das Trincheiras","AL"
2653,"Santana do Ipanema","AL"
2654,"São José da Tapera","AL"
2655,"Senador Rui Palmeira","AL"
2656,"Batalha","AL"
2657,"Belo Monte","AL"
2658,"Jacaré dos Homens","AL"
2659,"Jaramataia","AL"
2660,"Major Isidoro","AL"
2661,"Riacho do Sertão","AL"
2662,"Monteirópolis","AL"
2663,"Olho d'Água das Flores","AL"
2664,"Olivença","AL"
2665,"Belém","AL"
2666,"Cacimbinhas","AL"
2667,"Estrela de Alagoas","AL"
2668,"Igaci","AL"
2669,"Maribondo","AL"
2670,"Mar Vermelho","AL"
2671,"Minador do Negrão","AL"
2672,"Palmeira dos Índios","AL"
2673,"Caldeirões de Cima","AL"
2674,"Canafístula","AL"
2675,"Paulo Jacinto","AL"
2676,"Quebrangulo","AL"
2677,"Tanque d'Arca","AL"
2678,"Arapiraca","AL"
2679,"Campo Grande","AL"
2680,"Coité do Nóia","AL"
2681,"Craíbas","AL"
2682,"Feira Grande","AL"
2683,"Girau do Ponciano","AL"
2684,"Lagoa da Canoa","AL"
2685,"Limoeiro de Anadia","AL"
2686,"São Sebastião","AL"
2687,"Taquarana","AL"
2688,"Olho d'Água Grande","AL"
2689,"São Brás","AL"
2690,"Traipu","AL"
2691,"Chã Preta","AL"
2692,"Ibateguara","AL"
2693,"Pindoba","AL"
2694,"Santana do Mundaú","AL"
2695,"Munguba","AL"
2696,"São José da Laje","AL"
2697,"União dos Palmares","AL"
2698,"Rocha Cavalcante","AL"
2699,"Viçosa","AL"
2700,"Anel","AL"
2701,"Atalaia","AL"
2702,"Sapucaia","AL"
2703,"Branquinha","AL"
2704,"Cajueiro","AL"
2705,"Campestre","AL"
2706,"Capela","AL"
2707,"Santa Efigênia","AL"
2708,"Colônia Leopoldina","AL"
2709,"Flexeiras","AL"
2710,"Jacuípe","AL"
2711,"Joaquim Gomes","AL"
2712,"Jundiá","AL"
2713,"Matriz de Camaragibe","AL"
2714,"Messias","AL"
2715,"Murici","AL"
2716,"Novo Lino","AL"
2717,"Porto Calvo","AL"
2718,"São Luís do Quitunde","AL"
2719,"Japaratinga","AL"
2720,"Maragogi","AL"
2721,"Barra Grande","AL"
2722,"Passo de Camaragibe","AL"
2723,"Porto de Pedras","AL"
2724,"Tatuamunha","AL"
2725,"São Miguel dos Milagres","AL"
2726,"Barra de Santo Antônio","AL"
2727,"Barra de São Miguel","AL"
2728,"Coqueiro Seco","AL"
2729,"Maceió","AL"
2730,"Fernão Velho","AL"
2731,"Floriano Peixoto","AL"
2732,"Marechal Deodoro","AL"
2733,"Paripueira","AL"
2734,"Pilar","AL"
2735,"Rio Largo","AL"
2736,"Santa Luzia do Norte","AL"
2737,"Satuba","AL"
2738,"Anadia","AL"
2739,"Boca da Mata","AL"
2740,"Campo Alegre","AL"
2741,"Coruripe","AL"
2742,"Poxim","AL"
2743,"Junqueiro","AL"
2744,"Roteiro","AL"
2745,"São Miguel dos Campos","AL"
2746,"Teotônio Vilela","AL"
2747,"Feliz Deserto","AL"
2748,"Igreja Nova","AL"
2749,"Penedo","AL"
2750,"Piaçabuçu","AL"
2751,"Porto Real do Colégio","AL"
2752,"Canindé de São Francisco","SE"
2753,"Feira Nova","SE"
2754,"Gararu","SE"
2755,"Lagoa Funda","SE"
2756,"São Mateus da Palestina","SE"
2757,"Gracho Cardoso","SE"
2758,"Itabi","SE"
2759,"Monte Alegre de Sergipe","SE"
2760,"Nossa Senhora da Glória","SE"
2761,"Poço Redondo","SE"
2762,"Porto da Folha","SE"
2763,"Carira","SE"
2764,"Altos Verdes","SE"
2765,"Frei Paulo","SE"
2766,"Nossa Senhora Aparecida","SE"
2767,"Pedra Mole","SE"
2768,"Pinhão","SE"
2769,"Ribeirópolis","SE"
2770,"Aquidabã","SE"
2771,"Cumbe","SE"
2772,"Malhada dos Bois","SE"
2773,"Muribeca","SE"
2774,"Nossa Senhora das Dores","SE"
2775,"São Miguel do Aleixo","SE"
2776,"Areia Branca","SE"
2777,"Campo do Brito","SE"
2778,"Itabaiana","SE"
2779,"Macambira","SE"
2780,"Malhador","SE"
2781,"Moita Bonita","SE"
2782,"São Domingos","SE"
2783,"Poço Verde","SE"
2784,"Simão Dias","SE"
2785,"Tobias Barreto","SE"
2786,"Samambaia","SE"
2787,"Lagarto","SE"
2788,"Riachão do Dantas","SE"
2789,"Palmares","SE"
2790,"Amparo de São Francisco","SE"
2791,"Brejo Grande","SE"
2792,"Canhoba","SE"
2793,"Cedro de São João","SE"
2794,"Ilha das Flores","SE"
2795,"Neópolis","SE"
2796,"Nossa Senhora de Lourdes","SE"
2797,"Propriá","SE"
2798,"Santana do São Francisco","SE"
2799,"Telha","SE"
2800,"Capela","SE"
2801,"Barracas","SE"
2802,"Miranda","SE"
2803,"Pedras","SE"
2804,"Divina Pastora","SE"
2805,"Santa Rosa de Lima","SE"
2806,"Siriri","SE"
2807,"Japaratuba","SE"
2808,"Japoatã","SE"
2809,"Pacatuba","SE"
2810,"Pirambu","SE"
2811,"São Francisco","SE"
2812,"Carmópolis","SE"
2813,"General Maynard","SE"
2814,"Laranjeiras","SE"
2815,"Maruim","SE"
2816,"Riachuelo","SE"
2817,"Rosário do Catete","SE"
2818,"Santo Amaro das Brotas","SE"
2819,"Aracaju","SE"
2820,"Barra dos Coqueiros","SE"
2821,"Nossa Senhora do Socorro","SE"
2822,"São Cristóvão","SE"
2823,"Arauá","SE"
2824,"Boquim","SE"
2825,"Cristinápolis","SE"
2826,"Itabaianinha","SE"
2827,"Pedrinhas","SE"
2828,"Salgado","SE"
2829,"Tomar do Geru","SE"
2830,"Umbaúba","SE"
2831,"Estância","SE"
2832,"Indiaroba","SE"
2833,"Itaporanga d'Ajuda","SE"
2834,"Santa Luzia do Itanhy","SE"
2835,"Baianópolis","BA"
2836,"Várzeas","BA"
2837,"Barreiras","BA"
2838,"Mimoso do Oeste","BA"
2839,"Catolândia","BA"
2840,"Formosa do Rio Preto","BA"
2841,"Riachão das Neves","BA"
2842,"Cariparé","BA"
2843,"São José do Rio Grande","BA"
2844,"São Desidério","BA"
2845,"Sítio Grande","BA"
2846,"Angical","BA"
2847,"Missão de Aricobé","BA"
2848,"Brejolândia","BA"
2849,"Cotegipe","BA"
2850,"Jupaguá","BA"
2851,"Taguá","BA"
2852,"Cristópolis","BA"
2853,"Mansidão","BA"
2854,"Santa Rita de Cássia","BA"
2855,"Malhada Grande","BA"
2856,"Tabocas do Brejo Velho","BA"
2857,"Mariquita","BA"
2858,"Wanderley","BA"
2859,"Canápolis","BA"
2860,"Cocos","BA"
2861,"Coribe","BA"
2862,"Descoberto","BA"
2863,"Correntina","BA"
2864,"São Manoel do Norte","BA"
2865,"Jaborandi","BA"
2866,"Santa Maria da Vitória","BA"
2867,"Açudina","BA"
2868,"Inhaúmas","BA"
2869,"Santana","BA"
2870,"Porto Novo","BA"
2871,"São Félix do Coribe","BA"
2872,"Serra Dourada","BA"
2873,"Campo Alegre de Lourdes","BA"
2874,"Peixe","BA"
2875,"Casa Nova","BA"
2876,"Bem-Bom","BA"
2877,"Luís Viana","BA"
2878,"Pau a Pique","BA"
2879,"Sobrado","BA"
2880,"Curaçá","BA"
2881,"Barro Vermelho","BA"
2882,"Patamuté","BA"
2883,"Poço de Fora","BA"
2884,"Riacho Seco","BA"
2885,"Juazeiro","BA"
2886,"Abóbora","BA"
2887,"Carnaíba do Sertão","BA"
2888,"Itamotinga","BA"
2889,"Junco","BA"
2890,"Juremal","BA"
2891,"Massaroca","BA"
2892,"Pinhões","BA"
2893,"Pilão Arcado","BA"
2894,"Baluarte","BA"
2895,"Brejo da Serra","BA"
2896,"Saldanha","BA"
2897,"Remanso","BA"
2898,"Poços","BA"
2899,"Sento Sé","BA"
2900,"Amaniú","BA"
2901,"Américo Alves","BA"
2902,"Piçarrão","BA"
2903,"Cajuí","BA"
2904,"Minas do Mimoso","BA"
2905,"Piri","BA"
2906,"Sobradinho","BA"
2907,"Abaré","BA"
2908,"Ibó","BA"
2909,"Chorrochó","BA"
2910,"Glória","BA"
2911,"Macururé","BA"
2912,"Paulo Afonso","BA"
2913,"Rodelas","BA"
2914,"Barra","BA"
2915,"Ibiraba","BA"
2916,"Igarité","BA"
2917,"Buritirama","BA"
2918,"Ibotirama","BA"
2919,"Boa Vista do Lagamar","BA"
2920,"Itaguaçu da Bahia","BA"
2921,"Morpará","BA"
2922,"Quixaba","BA"
2923,"Muquém de São Francisco","BA"
2924,"Xique-Xique","BA"
2925,"Copixaba","BA"
2926,"Iguira","BA"
2927,"Bom Jesus da Lapa","BA"
2928,"Carinhanha","BA"
2929,"Barra da Parateca","BA"
2930,"Feira da Mata","BA"
2931,"Paratinga","BA"
2932,"Águas do Paulista","BA"
2933,"Serra do Ramalho","BA"
2934,"Sítio do Mato","BA"
2935,"Gameleira da Lapa","BA"
2936,"Andorinha","BA"
2937,"Sítio da Baraúna","BA"
2938,"Tanquinho do Poço","BA"
2939,"Antônio Gonçalves","BA"
2940,"Campo Formoso","BA"
2941,"Filadélfia","BA"
2942,"Itiúba","BA"
2943,"Jaguarari","BA"
2944,"Juacema","BA"
2945,"Pindobaçu","BA"
2946,"Bananeiras","BA"
2947,"Carnaíba de Baixo","BA"
2948,"Várzea Grande","BA"
2949,"Senhor do Bonfim","BA"
2950,"Carrapichel","BA"
2951,"Igara","BA"
2952,"Tijuaçu","BA"
2953,"Umburanas","BA"
2954,"Delfino","BA"
2955,"América Dourada","BA"
2956,"Belo Campo","BA"
2957,"Prevenido","BA"
2958,"Soares","BA"
2959,"Barra do Mendes","BA"
2960,"Minas do Espírito Santo","BA"
2961,"Barro Alto","BA"
2962,"Lagoa do Boi","BA"
2963,"Cafarnaum","BA"
2964,"Canarana","BA"
2965,"Paz de Salobro","BA"
2966,"Central","BA"
2967,"Gentio do Ouro","BA"
2968,"Gameleira do Assuruá","BA"
2969,"Ibitunane","BA"
2970,"Itajubaquara","BA"
2971,"Pituba","BA"
2972,"Santo Inácio","BA"
2973,"Ibipeba","BA"
2974,"Iguitu","BA"
2975,"Lagoa Grande","BA"
2976,"Ibititá","BA"
2977,"Canoão","BA"
2978,"Feira Nova","BA"
2979,"Iraquara","BA"
2980,"Iraporanga","BA"
2981,"Irecê","BA"
2982,"João Dourado","BA"
2983,"Jussara","BA"
2984,"Recife","BA"
2985,"Lapão","BA"
2986,"Mulungu do Morro","BA"
2987,"Canudos","BA"
2988,"Várzea do Cerco","BA"
2989,"Presidente Dutra","BA"
2990,"Campo Formoso","BA"
2991,"São Gabriel","BA"
2992,"Souto Soares","BA"
2993,"Cisterna","BA"
2994,"Segrêdo","BA"
2995,"Uibaí","BA"
2996,"Hidrolândia","BA"
2997,"Caém","BA"
2998,"Caldeirão Grande","BA"
2999,"Capim Grosso","BA"
3000,"Jacobina","BA"
3001,"Catinga do Moura","BA"
3002,"Itaitu","BA"
3003,"Itapeipu","BA"
3004,"Junco","BA"
3005,"Miguel Calmon","BA"
3006,"Itapura","BA"
3007,"Tapiranga","BA"
3008,"Mirangaba","BA"
3009,"Nuguaçu","BA"
3010,"Taquarandi","BA"
3011,"Morro do Chapéu","BA"
3012,"Camirim","BA"
3013,"Dias Coelho","BA"
3014,"Duas Barras do Morro","BA"
3015,"Icó","BA"
3016,"Tamboril","BA"
3017,"Ventura","BA"
3018,"Ourolândia","BA"
3019,"Piritiba","BA"
3020,"França","BA"
3021,"Largo","BA"
3022,"Porto Feliz","BA"
3023,"Ponto Novo","BA"
3024,"Quixabeira","BA"
3025,"São José do Jacuípe","BA"
3026,"Itatiaia do Alto Bonito","BA"
3027,"Saúde","BA"
3028,"Serrolândia","BA"
3029,"Várzea do Poço","BA"
3030,"Várzea Nova","BA"
3031,"Baixa Grande","BA"
3032,"Boa Vista do Tupim","BA"
3033,"Brejo Novo","BA"
3034,"Iaçu","BA"
3035,"João Amaro","BA"
3036,"Lajedo Alto","BA"
3037,"Ibiquera","BA"
3038,"Itaberaba","BA"
3039,"Lajedinho","BA"
3040,"Macajuba","BA"
3041,"Mairi","BA"
3042,"Angico","BA"
3043,"Mundo Novo","BA"
3044,"Alto Bonito","BA"
3045,"Ibiaporã","BA"
3046,"Indaí","BA"
3047,"Ruy Barbosa","BA"
3048,"Morro das Flores","BA"
3049,"Tapiraípe","BA"
3050,"Tapiramutá","BA"
3051,"Volta Grande","BA"
3052,"Várzea da Roça","BA"
